Gene,DGHG_G1_V3_d0,DGTE_G1_V3_d0,ZM34_G1_V3_d0,ZN21_G1_V3_d0,DGRK_G2_V3_d0,HXN_G2_V3_d0,ZM12_G2_V3_d0,DGRW_G3_V3_d0,ZM07_G3_V3_d0,ZN09_G3_V3_d0,DGHG_G1_V3_d1,DGTE_G1_V3_d1,ZM34_G1_V3_d1,ZN21_G1_V3_d1,DGRK_G2_V3_d1,HXN_G2_V3_d1,ZM12_G2_V3_d1,DGRW_G3_V3_d1,ZM07_G3_V3_d1,ZN09_G3_V3_d1,DGHG_G1_V3_d3,DGTE_G1_V3_d3,ZM34_G1_V3_d3,ZN21_G1_V3_d3,DGRK_G2_V3_d3,HXN_G2_V3_d3,ZM12_G2_V3_d3,DGRW_G3_V3_d3,ZM07_G3_V3_d3,ZN09_G3_V3_d3,DGHG_G1_V3_d7,DGTE_G1_V3_d7,ZM34_G1_V3_d7,ZN21_G1_V3_d7,DGRK_G2_V3_d7,HXN_G2_V3_d7,ZM12_G2_V3_d7,DGRW_G3_V3_d7,ZM07_G3_V3_d7,ZN09_G3_V3_d7,DGHG_G1_V4_d0,DGTE_G1_V4_d0,ZM34_G1_V4_d0,ZN21_G1_V4_d0,DGRK_G2_V4_d0,HXN_G2_V4_d0,ZM12_G2_V4_d0,DGRW_G3_V4_d0,ZM07_G3_V4_d0,ZN09_G3_V4_d0,DGHG_G1_V4_d1,DGTE_G1_V4_d1,ZM34_G1_V4_d1,ZN21_G1_V4_d1,DGRK_G2_V4_d1,HXN_G2_V4_d1,ZM12_G2_V4_d1,DGRW_G3_V4_d1,ZM07_G3_V4_d1,ZN09_G3_V4_d1,DGHG_G1_V4_d3,DGTE_G1_V4_d3,ZM34_G1_V4_d3,ZN21_G1_V4_d3,DGRK_G2_V4_d3,HXN_G2_V4_d3,ZM12_G2_V4_d3,DGRW_G3_V4_d3,ZM07_G3_V4_d3,ZN09_G3_V4_d3,DGHG_G1_V4_d7,DGTE_G1_V4_d7,ZM34_G1_V4_d7,ZN21_G1_V4_d7,DGRK_G2_V4_d7,HXN_G2_V4_d7,ZM12_G2_V4_d7,DGRW_G3_V4_d7,ZM07_G3_V4_d7,ZN09_G3_V4_d7,DGHG_G1_V1_d0,DGTE_G1_V1_d0,ZM34_G1_V1_d0,ZN21_G1_V1_d0,DGRK_G2_V1_d0,HXN_G2_V1_d0,ZM12_G2_V1_d0,DGRW_G3_V1_d0,ZM07_G3_V1_d0,ZN09_G3_V1_d0,DGHG_G1_V1_d1,DGTE_G1_V1_d1,ZM34_G1_V1_d1,ZN21_G1_V1_d1,DGRK_G2_V1_d1,HXN_G2_V1_d1,ZM12_G2_V1_d1,DGRW_G3_V1_d1,ZM07_G3_V1_d1,ZN09_G3_V1_d1,DGHG_G1_V1_d3,DGTE_G1_V1_d3,ZM34_G1_V1_d3,ZN21_G1_V1_d3,DGRK_G2_V1_d3,HXN_G2_V1_d3,ZM12_G2_V1_d3,DGRW_G3_V1_d3,ZM07_G3_V1_d3,ZN09_G3_V1_d3,DGHG_G1_V1_d7,DGTE_G1_V1_d7,ZM34_G1_V1_d7,ZN21_G1_V1_d7,DGRK_G2_V1_d7,HXN_G2_V1_d7,ZM12_G2_V1_d7,DGRW_G3_V1_d7,ZM07_G3_V1_d7,ZN09_G3_V1_d7,DGHG_G1_V2_d0,DGTE_G1_V2_d0,ZM34_G1_V2_d0,ZN21_G1_V2_d0,DGRK_G2_V2_d0,HXN_G2_V2_d0,ZM12_G2_V2_d0,DGRW_G3_V2_d0,ZM07_G3_V2_d0,ZN09_G3_V2_d0,DGHG_G1_V2_d1,DGTE_G1_V2_d1,ZM34_G1_V2_d1,ZN21_G1_V2_d1,DGRK_G2_V2_d1,HXN_G2_V2_d1,ZM12_G2_V2_d1,DGRW_G3_V2_d1,ZM07_G3_V2_d1,ZN09_G3_V2_d1,DGHG_G1_V2_d3,DGTE_G1_V2_d3,ZM34_G1_V2_d3,ZN21_G1_V2_d3,DGRK_G2_V2_d3,HXN_G2_V2_d3,ZM12_G2_V2_d3,DGRW_G3_V2_d3,ZM07_G3_V2_d3,ZN09_G3_V2_d3,DGHG_G1_V2_d7,DGTE_G1_V2_d7,ZM34_G1_V2_d7,ZN21_G1_V2_d7,DGRK_G2_V2_d7,HXN_G2_V2_d7,ZM12_G2_V2_d7,DGRW_G3_V2_d7,ZM07_G3_V2_d7,ZN09_G3_V2_d7,V1_d1-V1_d0_FC,V2_d1-V2_d0_FC,V3_d1-V3_d0_FC,V4_d1-V4_d0_FC,V1_d1-V1_d0_logFC,V2_d1-V2_d0_logFC,V3_d1-V3_d0_logFC,V4_d1-V4_d0_logFC,V1_d1-V1_d0_tstat,V2_d1-V2_d0_tstat,V3_d1-V3_d0_tstat,V4_d1-V4_d0_tstat,V1_d1-V1_d0_pval,V2_d1-V2_d0_pval,V3_d1-V3_d0_pval,V4_d1-V4_d0_pval,V1_d1-V1_d0_adjpval,V2_d1-V2_d0_adjpval,V3_d1-V3_d0_adjpval,V4_d1-V4_d0_adjpval
CTACK,9.18908325799488,9.5933537709803,9.94934524583532,10.5879743618709,9.45811948117451,9.7806053803081,11.0625386483022,10.6465587101545,9.87382857488698,11.0126245388651,9.0157216796149,9.75228028166775,10.2593078006159,10.70244110905,9.64257522941566,10.0496852162382,11.1044808172693,10.3528048618367,10.0380410370115,10.944748658627,9.40505634587381,9.86917739868305,10.1417367606148,10.6916475689102,10.0695706023428,10.6375486643437,11.1559439841724,10.7664543701902,10.5068034377956,11.3695155585273,9.28491661477591,9.64789009105921,9.8624048960215,10.5943432673881,9.76906092580436,10.2795989744488,11.1628381677008,10.5511987590239,10.0668426403414,11.4089983848212,8.95285770626315,9.15088964720468,9.81915722367497,10.2646068000737,9.14412286796187,9.68536202980835,10.5587555174304,9.84832560821101,9.94065128775818,11.0761475280225,9.12639473762014,9.37736238503223,9.52454171503585,9.88238321859571,8.93922657772821,9.6385988189128,10.390244206587,9.57536906307031,9.48224326955293,10.2511154767893,9.30638073362021,9.28114183367197,9.96653429109857,10.5717716012639,9.54343788369214,10.0914221626604,11.0821357322976,9.75757335583764,9.86925452711547,10.824043842282,9.08698539992782,9.45007712017369,9.53902306728549,10.5530724578441,9.15883686639633,9.93509136564643,10.8504290900372,10.368091708919,9.57720220892265,11.06734696279,9.34835194236551,9.61047122754643,10.1674432359621,10.5499001559237,9.63290434446867,9.89873741300124,10.6578454060094,10.1149786038333,9.83137058796754,11.030356771714,9.341496585,9.71261297493649,9.88965605819216,10.2165882442454,9.7775512222878,9.99248521063396,10.524913849057,10.1522975197117,10.0006056920439,10.6176235727977,9.47271114444881,10.0013096655134,10.1009119640909,10.7324981643902,9.83726524293039,10.3905451688902,11.0221944017606,10.2128611165929,10.1686721181322,11.1272592488704,9.28320413449679,9.61660397756781,9.88574212404232,10.3616148543948,9.45382620129204,9.88624528604204,10.7980424119015,9.73601287551192,9.7486960275429,11.3679497924982,9.46854258994595,9.47621965072303,10.2489356239598,10.5915316964759,9.07924475914088,9.67740253095924,10.5746408280389,10.1193302365188,9.67623919508638,10.9897067069942,9.41269685765214,9.22568946001544,9.99645936536463,10.3930900881766,9.18462743586396,9.51232566538474,10.43858395647,9.96686590038754,9.88067022164295,10.8461563594365,9.56917206456474,9.83953449905247,9.98059659674202,10.6165028973454,9.61321853407983,10.1467850319535,10.8292549724094,10.4076714074162,10.1224138883742,11.5104526545505,9.26409068046857,9.43082885781231,9.95730522373865,10.4669431439566,9.26685680010617,10.1351962366534,11.0032297659621,9.91089752163881,9.45896020659931,11.3182942425515,-1.04366078404432,-1.07509403316641,1.05030291532799,-1.16905246324386,-0.0616528759885782,-0.104462850744861,0.0708054720973941,-0.225339674748433,-0.707087152402613,-1.19806802976599,0.812056839800047,-2.58438534109453,0.480708215462042,0.232950306967179,0.418161792297625,0.0107969903348832,0.491887476286741,0.275862205619028,0.437611177985886,0.0143276260119779
ENA-78,0.974529312483882,0.974529312483882,1.65992455840238,2.48026512205446,2.0703893278914,0.974529312483882,2.38956681176273,3.24944534108584,2.75488750216347,4.46074256378964,2.37573453858316,3.28540221886225,3.06350294230616,3.35614381022528,3.14404636961671,2.87578006306849,3.58616424593091,3.10433665981474,4.26228280642066,3.4905701304462,1.87184364850932,0.974529312483882,3.35614381022528,4.15137177625395,2.55581615506164,2.56559717585422,3.01256867350306,4.06781078378962,3.01970191444255,2.82578562746479,0.974529312483882,3.03738222200308,2.46727948045998,2.9126498648972,0.974529312483882,0.974529312483882,3.11270013274936,3.42223300068305,2.71369581484336,3.20476675065461,1.47508488294878,1.47508488294878,1.47508488294878,3.07724299893246,2.47508488294878,1.47508488294878,1.47508488294878,2.49825086752783,3,4.27724089833207,1.47508488294878,2.86987140617771,3.36737106564853,3.07724299893246,1.47508488294878,1.47508488294878,3.4594316186373,3.50207595604579,1.47508488294878,3.70265754339091,1.47508488294878,1.47508488294878,3.28095631383106,4.5216789516032,1.47508488294878,1.47508488294878,4.14974711950468,3.92409988564074,1.47508488294878,2.3305584000308,1.47508488294878,1.47508488294878,1.47508488294878,3.67355642399014,1.47508488294878,1.47508488294878,3.94016675048282,4.29498826769145,3.04614178164472,3.61588707391606,0.678071905112638,0.678071905112638,1.82781902461732,1.4905701304462,1.58496250072116,0.678071905112638,1.15704371014558,2.44360665147561,2.62058641045188,3.74631276642546,2.46988597627446,2.43562859405209,1.799087306074,2.47767732756531,1.89141918684608,2.56559717585422,2.13093086982645,2.67807190511264,3.40871186102943,3.0071955014042,2.03210084316702,0.678071905112638,1.29865831556452,1.70487196445635,0.678071905112638,2.59693514238723,3.75274859140713,3.28095631383106,1.96347412397489,3.09761079662642,0.678071905112638,1.59931779369823,0.678071905112638,2.61353165291793,0.678071905112638,0.678071905112638,2.55090066464752,2.40871186102943,2.06695024392463,2.31034012061215,0.82781902461732,0.82781902461732,2.11103131238874,2.89917563048051,3.76128527336162,0.82781902461732,0.82781902461732,1.41683974191283,2.57288966842058,3.97085365434048,3.22032995487956,2.74631276642546,2.90689059560852,3.63575439127776,3.39231742277876,3.51601514700366,1.56071495447448,1.81147103052984,3.7235585614721,3.91169158187234,2.95233356636969,1.56071495447448,2.1243281350022,2.11103131238874,2.01435529297707,3.30305008468167,3.24488705912353,3.4032677223393,0.82781902461732,3.74953426766926,0.82781902461732,1.94110631094643,0.82781902461732,0.82781902461732,0.82781902461732,1.58014548442338,3.28540221886225,1.61823865559545,2.08406426478847,2.62058641045188,1.73617079526451,2.05362178123093,2.0784606894078,1.24623367466025,0.795908879441775,1.03817050269484,1.0555154620673,0.317574605814277,2.24931455251226,2.93396905100279,2.98298756372067,0.897496184321254,0.0260809993318519,0.0039222174670975,0.0033779292912656,0.371022033971044,0.0327875420171852,0.00551561831310586,0.004222411614082,0.40635746577781
Fractalkine,13.7926510195258,13.5086836648487,13.0377940166381,13.759714491919,13.846463933353,13.2054786562741,13.8911001594521,14.0937781930715,13.4717628402149,13.7850529130044,14.1675678960773,14.400541265001,13.6615031134844,14.430159147705,14.4928139468144,14.290225528152,14.4395270447175,14.5860469320959,14.0884396115353,14.4607336062931,13.83070137472,14.4912117560031,13.587226674771,14.043184535621,14.2610040411357,13.6896759053302,14.307174477154,14.1981633814703,13.7851898574135,13.9121661238262,13.8562883726989,13.696231868415,13.2392509398774,13.6776623907019,13.8444301825556,13.2681281968419,13.922999647356,13.8035741689996,13.6754542948843,13.780089623971,13.2187342547354,13.5941916197602,12.7780668597448,13.320583395092,13.2285586813984,12.8034107041854,12.9212161297176,13.906085429791,13.0419568307643,13.1153997268357,13.6292439051266,14.3175694813624,13.1938225546351,13.7480659791129,13.7980029097778,13.3107845884566,13.6082952556893,14.3019812510768,13.3899539334647,13.6995941412638,13.4047996337186,14.0987032538871,13.3072306989218,13.6515641247529,13.5026988134702,13.0002324467826,13.3798683885765,13.9150810833112,13.1187302318284,13.2239443753893,13.183624527106,13.3252562586873,12.7618109108009,13.2724256705927,13.4896761410804,12.7472594091736,13.1723134262126,13.7691869967595,13.3090087380064,13.1353469638562,14.0230924465517,13.7567762542086,13.2305143630808,13.7295442735914,13.9006158990812,13.5395368872803,13.4824172369267,14.3710796270627,13.5363273631863,13.9878297858126,14.2508024735826,14.0254441298483,13.2711463822923,14.2491675379458,14.5084150341015,14.3087187116168,14.0148138041842,14.5761081530493,14.1487554021276,14.4973160895627,13.8922885581382,14.1697496632655,13.5214397223959,13.8131047693679,14.2069243014984,13.7309721060229,13.7753541035204,14.2118632053015,13.7213245921981,14.2228462111936,13.7464922774632,13.6608427144867,13.2645393631123,13.988419304456,13.8529693121982,13.3465691351372,13.6308984503956,14.0670107674135,13.5240813111866,13.8453391089206,13.8985928853783,14.1166120046709,13.0349760222422,13.8772438663533,14.1449672676371,13.4794619873706,13.8617460515165,13.9604889042969,13.6567834812706,13.875611140911,14.4491215558902,14.3783565024389,13.1722587259561,14.037079306342,14.7385081992501,14.3171320467461,14.0249889852406,14.5471596368098,14.1739870326341,14.398374288002,13.8736594240658,14.1530753822931,13.3100830335746,13.8760324496648,14.0750654351435,13.6988543972039,13.9560185249506,14.2980725943574,14.0042266121579,14.0944983553913,13.5615683888971,13.7445668805903,13.3165983241087,13.6962188253059,13.8880040207459,13.2814881701542,13.9659979680395,14.1061212314939,13.660918458555,13.8028778013826,1.3465757210237,1.3500831527126,1.58283165196459,1.4210044148174,0.429295358152881,0.433048266766251,0.662507820357398,0.506911036794122,5.16917166386847,5.2143606660156,7.97729718489792,6.10374679747927,8.10832581549758e-07,6.61924531570229e-07,5.21654438617986e-13,9.94099312189909e-09,1.42706534352757e-06,1.19146415682641e-06,1.11783093989568e-12,1.82914273442943e-08
IL-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28688114778816,2.85598969730848,2.33913738491959,1.25701061820602,1.75274859140713,2.40599235967584,2.55581615506164,1.82374936030827,1.790772037862,1.88752527074159,1.22650852980868,1.61353165291793,2.28392177230762,2.77820857639809,0.371837617330421,0.855989697308481,1.65535182861255,3.35895882583233,2.13422093976063,3.08406426478847,2.65764000520782,1.98550043030488,2.68929916053589,3.7311832415722,2.67355642399014,3.30012372456901,2.50080205305716,3.03033607837096,2.62993940943954,3.39780296186249,1.85199883711245,1.97819562968165,2.7311832415722,2.19534759832222,1.91456452349394,2.16992500144231,2.9429835981871,2.60880924267552,1.86393845042397,3.44360665147561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.04196216455599,NA,NA,NA,-0.0593028918213518,NA,NA,NA,-0.154620233051613,NA,NA,NA,0.878170755061901,NA,NA,NA,0.878170755061901
IL-17A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I-TAC,5.70653055253812,4.37086174008529,4.43162295971329,4.17232749165762,3.97727992349992,3.75915583380027,3.87676249078156,4.86888427302877,4.43629511983936,3.75808993420181,7.50056307096762,7.85068692692359,8.092281448755,8.08868225171709,7.81365294595797,7.56124975286471,7.78705366555059,7.56292925834063,8.18626283566979,7.63633460244218,6.16952419715,5.83516615722045,5.75515464317727,6.23112515787905,5.45713459431804,5.86245139132558,5.47443604325227,6.13134253912326,6.14751022492028,5.63226821549951,5.50620838930675,5.04701481951759,4.51475349843975,4.75542173473424,4.43762724831895,4.27202318906105,4.20241772157518,5.01212167271222,4.44691786486603,4.61412086878925,5.23572705983806,5.12391445900198,4.02945288578697,4.1586601753465,3.92884403671257,4.15704371014558,3.62877359520165,4.00898878322726,3.84899843040002,4.14323013477689,7.21567859660793,7.31024922214374,7.27388882366849,7.28179096530987,7.25398926623079,7.16952419715,6.68720069465189,6.5478199565777,6.53667461756976,7.29452885456115,5.48992821940518,5.15421053058834,4.99140846676479,5.40497122358917,4.68088692071969,4.7371459197762,4.66391384211598,4.61941301059794,4.69710657447698,5.01212167271222,5.01925711868108,4.16430358309365,3.87676249078156,4.76977173924945,3.55704241526372,3.63923216324928,3.6724253419715,4.21334728173344,3.78764141448333,4.00090140274153,5.83061027435791,4.44559429134118,5.25701061820602,4.61823865559545,4.29351763041742,3.85897561429202,4.26153081524341,4.3526172989585,4.66106547980695,4.42088657497553,7.69174351917127,7.97165850515125,8.08087081175972,8.11421083559681,7.64580251460606,7.06134418828839,7.61728378777903,6.96393645214449,7.49657419693546,7.21771541135067,6.39865819636551,6.27705487614873,5.92362461136832,6.42844392615361,5.23878685958712,5.34056226902641,5.80219321694183,5.86542397831313,5.77294133783134,5.44128427192704,5.82807299786697,4.61765111942733,5.27835652801072,4.75488750216347,4.19219416528334,3.94766615679601,4.47248777146274,4.96532254836725,4.79389588254888,4.32409051603798,5.84197311892718,4.38335869538511,5.49984588708321,4.7273759385949,4.81403764753998,3.611172380044,4.4867143730307,4.67750824226472,4.42088657497553,4.61058195849253,7.86604249709684,7.69369602858742,8.34660237529899,8.59618975614441,7.75067349320609,7.46090634820725,7.60725632749144,7.81493488583341,7.8507494258965,8.18715409117179,5.79285535236249,6.44377239276374,5.44228003525258,5.92481250360578,5.1509657835565,5.3037807481771,5.85149920246126,6.16369998708419,5.71890955437923,5.90785207184596,5.56071495447448,4.60169651648096,5.07296327155522,4.26077843189343,4.31179371775365,4.24107745817504,4.41413553298445,4.71973105674985,4.34908214639109,4.70154905694307,7.92334321632625,9.25398680149335,11.0976987717415,7.11454351114235,2.98610929695888,3.21007504125963,3.47218864400431,2.83077119240339,19.8693269321928,21.3595766694197,23.103659135394,18.8357198945725,2.95177513393838e-42,1.58272435794359e-45,3.35021736658885e-49,6.45806683292283e-40,3.24695264733221e-41,1.78056490268654e-44,3.76899453741245e-48,5.941421486289e-39
MIP-3alpha,3.86195536414487,5.11603199344711,3.83491342970104,5.40973035386445,4.34198574722862,2.93734439215023,5.24107745817504,4.5795422249369,3.8499992594661,4.63865311646611,4.0408924306469,5.52356195605701,4.456149034648,5.5573488175248,5.43195718768673,4.10517519226548,5.44360665147561,4.57712666130705,4.52481592835751,4.93498820178348,3.19534759832222,5.44824022521607,4.27500704749987,5.52794609890826,4.57712666130705,4.19298316997399,5.61647532878288,4.43429461795993,3.877744249949,5.04176864995163,3.86492897228979,4.49633451341711,3.854993016757,5.0759604132434,4.39025495632187,3.10265813136374,5.03650333373899,4.00809242094872,4.10433665981474,4.34908214639109,2.86591881455221,4.27500704749987,4.30669970727279,4.74254523386605,2.56559717585422,2.62993940943954,4.69432306012539,3.11103131238874,3.36597242759338,4.41818994794577,4.04176864995163,4.15946772926677,3.877744249949,4.96809075204526,4.08406426478847,3.11769504266975,4.81044310384517,3.14893410452634,4.29865831556452,3.78659636189081,3.22032995487956,3.69932952567316,3.12267271882414,4.5765221379205,2.50842865253186,2.57773093149008,4.48800077083407,1.67581593117227,3.22342254993494,4.06608919045777,1.67581593117227,2.43562859405209,3.61941301059794,4.114367024952,1.67581593117227,3.87970576628229,3.70154905694307,3.20006486151431,3.51601514700366,4.22187708107703,3.19849415363908,3.93168305705981,4.64443315240625,5.70846316507212,4.14730669878029,4.07553263116736,4.59931779369823,3.72465027173297,3.66789212523023,4.69488019279919,3.82984955984469,4.19692173382033,4.56924802986718,5.41650199286742,5.24260250592898,4.24716800037477,5.08703845676695,4.74523733212975,4.33985000288462,4.62935662007961,3.1811025507538,5.10055722078293,4.08491465976794,6.41413553298445,4.42827641439251,4.71973105674985,5.15137177625395,3.98002530023873,3.67129337248158,4.64558638591361,2.60644222813161,4.24107745817504,3.91552090075196,5.29314973674186,3.94953493301701,3.90689059560852,5.11561593142811,4.04701481951759,3.90496571868403,4.40735275114004,3.39231742277876,5.19927972133662,5.02768487693716,5.8011586560937,4.12350066435096,4.12515513132229,5.22804904788446,4.25323293853803,5.02768487693716,4.29425313644451,4.06004738366994,4.7457751494858,4.93451650158608,5.71836162613835,4.92124588858559,4.57531233068744,5.20398416585599,4.66845955691538,5.17392693199981,5.10013667128545,3.36597242759338,5.8507494258965,3.86393845042397,5.08193608171943,4.89044669267991,4.3547342399706,5.11935617703968,5.11186596386756,3.8923910259134,4.99095486039699,3.74953426766926,4.57410150808939,3.79597469420667,4.71039319217052,4.74362267606765,3.56193705962243,5.17632277264046,3.61470984411521,3.87676249078156,4.52356195605701,1.31140390806152,1.19992561446398,1.39323524260714,1.2586034858977,0.391112099297879,0.262944973358618,0.478438872217202,0.331823843795975,1.85769973565975,1.24893299997179,2.27248343388712,1.57609306388627,0.0653492336112173,0.213810387160008,0.0246076302921192,0.117300963974588,0.0756675336550937,0.260039660059469,0.0291406148196148,0.141995903758712
MIP-3beta,6.32660925100527,6.05571626351254,6.32858517678881,6.16671544496642,6.36859376265085,5.92100780045222,6.27817064963117,6.80606622608903,6.02591469875079,6.49585502688717,6.74200621086674,6.56056211851471,7.01346225980656,7.1149916133336,6.87811223746302,6.54843662469604,6.90231481249263,7.30460230252674,6.80309784950483,7.15319733085508,6.64299031296116,6.74200621086674,7.22032995487956,7.00674683244058,6.69013769298664,6.91528186586766,7.00652244562298,7.10055722078293,6.7019648391759,7.27052894238072,6.44989147301094,6.15015345524625,6.38041777276528,6.39746072605472,6.64024493622235,5.92694824794977,6.54966917072649,6.79779120047889,6.03099811817189,6.63720448190229,3.63691458035588,3.42492208821069,4.91073266190291,3.10433665981474,3.51475349843975,2.79493566280354,1.4276061727819,3.60644222813161,3.85099939471647,5.19849415363908,5.57561487761963,5.38128337250378,5.8414699994658,5.75248100445637,5.62351574149055,5.24944534108584,5.12887075946512,5.14445431392619,5.43629511983936,5.92694824794977,5.10097764772482,5.07937811111865,5.84799690655495,5.79389588254888,4.68873986801449,4.47702965301306,5.31940116685832,4.21334728173344,4.56132613645392,5.67722632823532,4.12928301694497,4.58976348698498,4.17712050284652,3.67355642399014,1.4276061727819,1.4276061727819,4.72410451986685,4.60762622084549,3.52481592835751,4.93121027480393,6.10433665981474,5.65477921695952,6.31596466980603,5.86319511247319,6.3212065669699,6.01547080763938,6.11290859962941,6.01077983875324,5.69655030107857,6.50462039240355,6.82119997805645,6.55964476258667,6.52262076104208,6.57228336665041,7.03946743827853,6.71273333062503,6.51806297565252,6.50620838930675,6.63546419816788,7.02967373462642,6.77610398807316,6.65019012349677,7.04417551263921,6.84436054322125,6.56254772419912,6.594847089653,7.0203688510632,6.52042224852645,6.67129337248158,6.98641093525204,6.15380533607904,6.34500598300872,6.17951105027151,6.27295630793511,6.21509612097621,5.74065777162389,6.31415269388222,6.44310931333536,6.04636009064731,6.44211412241923,6.10139795218253,6.18527190559382,6.33019983285091,6.10307794659757,6.53231695933277,5.74604398299834,6.25644459647344,5.81172789780389,5.90062533253607,6.57440430902258,6.79558514511806,6.58901438522824,6.3684191550814,7.13267965364749,7.13504228623365,6.68678063494857,6.76035403027647,6.46972320817581,7.01870093106446,7.36780786211585,6.661350569234,6.73660487531425,6.85723458049979,6.611319947685,6.74658149978581,6.67694435910691,6.98754825895374,6.60481264994841,6.53776197862109,7.00887676839426,6.24640808724638,6.32912359629157,6.22129710316334,5.98732086592925,6.16128307454201,5.65592421308382,6.10747864662662,6.05289404674744,5.94649694120329,6.467605550083,1.54944836359529,1.60020823777661,1.54194884722975,3.88798908209244,0.631754676946521,0.678259657649809,0.624754905932552,1.95902416770058,3.16782561423672,3.40101687413131,3.13272646147853,9.82319112752055,0.00189238727245843,0.0008791010233783,0.00211659779291644,1.39034506922321e-17,0.00287120827545417,0.00136412227765598,0.00280137943180117,3.76211018730986e-17
